URL,Price From,Price To,Image URL,Location,Area From,Area To,Description,Agency Name,Contact Phone,Contact Email
https://www.athome.lu/vente/maison/grosbous/id-8709707.html,848000,,https://i1.static.athome.eu/images/annonces2/image_/b4/6e/48/8559aad89f09091fc4619a39d2334c1ed9768919.jpg,Grosbous,112,,"DescriptionCe bien se trouve dans ce LotissementL'Agence LA IMMO est fière de vous présenter cette magnifique maison de bande unifamiliale à Grosbous Située dans le cadre paisible et verdoyant de Grosbous, cette maison de bande unifamiliale signée par le prestigieux développeur Arend & Fischbach allie parfaitement confort moderne et charme authentique. Les atouts de cette maison : Terrain de 1,75 ares : Un espace extérieur agréable pour profiter de moments de détente. 3 chambres lumineuses : Des pièces spacieuses et accueillantes, idéales pour toute la famille. Salle de bain avec douche contemporaine : Un lieu de confort avec des finitions modernes et élégantes. Garage privé : Pour votre voiture et tout ce dont vous avez besoin au quotidien. Terrasse exposée sud : Un endroit parfait pour profiter du soleil toute l'année, idéal pour des repas en extérieur ou des moments de relaxation. Grosbous, un cadre de vie privilégié. Vivre à Grosbous, c’est choisir un village calme, agréable et bien connecté. À quelques minutes des grandes villes, cette commune vous offre un cadre de vie idéal avec ses commerces, ses écoles et ses nombreux espaces verts. C’est l’endroit parfait pour profiter d’une tranquillité absolue tout en ayant toutes les commodités à portée de main. Venez découvrir cette maison où chaque détail a été pensé pour votre confort et votre bien-être. Un lieu où il fait bon vivre, au cœur d’un environnement naturel et apaisant. Disponible dès maintenant, contactez-nous au 621 65 44 44 pour organiser votre visite. Email : info@la-immo.lu Site internet : www.la-immo.luVoir toutDemander plus d'infosRéf atHome 8709707Réf Agence MAI-GRO-LOT03",LA IMMO S.a.r.l.,129223330586581,info@la-immo.lu
https://www.athome.lu/vente/maison/grosbous/id-8709711.html,898000,,https://i1.static.athome.eu/images/annonces2/image_/f4/6e/48/8559aad89f09091fc4619a39d2334c1ed9768919.jpg,Grosbous,114,,"DescriptionCe bien se trouve dans ce LotissementL'Agence LA IMMO est fière de vous présenter cette magnifique maison de bande unifamiliale à Grosbous Située dans le cadre paisible et verdoyant de Grosbous, cette maison de bande unifamiliale signée par le prestigieux développeur Arend & Fischbach allie parfaitement confort moderne et charme authentique. Les atouts de cette maison : Terrain de 3,06 ares : Un espace extérieur agréable pour profiter de moments de détente. 3 chambres lumineuses : Des pièces spacieuses et accueillantes, idéales pour toute la famille. Salle de bain contemporaine : Un lieu de confort avec des finitions modernes et élégantes. Garage privé : Pour votre voiture et tout ce dont vous avez besoin au quotidien. Terrasse exposée sud : Un endroit parfait pour profiter du soleil toute l'année, idéal pour des repas en extérieur ou des moments de relaxation. Grosbous, un cadre de vie privilégié. Vivre à Grosbous, c’est choisir un village calme, agréable et bien connecté. À quelques minutes des grandes villes, cette commune vous offre un cadre de vie idéal avec ses commerces, ses écoles et ses nombreux espaces verts. C’est l’endroit parfait pour profiter d’une tranquillité absolue tout en ayant toutes les commodités à portée de main. Venez découvrir cette maison où chaque détail a été pensé pour votre confort et votre bien-être. Un lieu où il fait bon vivre, au cœur d’un environnement naturel et apaisant. Disponible dès maintenant, contactez-nous au 621 65 44 44 pour organiser votre visite. Email: info@la-immo.lu Site internet: www.la-immo.luVoir toutDemander plus d'infosRéf atHome 8709711Réf Agence MAI-GRO-LOT01",LA IMMO S.a.r.l.,129223330586581,info@la-immo.lu
https://www.athome.lu/vente/?tr=buy&page=246,1750000,,https://i1.static.athome.eu/images/annonces2/image_//d9/fd/38/702bc4f6917811804ae98c65cb0e3b60cbbb13e7.jpg,Dippach,,,"nouveau à Luxembourg , plus de 350 maisons et plans disponibles, à partir de 300.000€ clef en main TEL: 621188 126",,124424524624724,info@la-immo.lu
https://www.athome.lu/vente/appartement/bascharage/id-8622116.html,828559,,https://i1.static.athome.eu/images/annonces2/image_/42/09/38/41fbced89e635a464781f2fa08a687f948f90c91.jpg,Bascharage,84,,"DescriptionL'agence immobilière LA Immo a le plaisir de vous proposer cet élégant appartement de 2 chambres, situé au premier étage de la prestigieuse Résidence IRMA à Bascharage, une réalisation du célèbre développeur Arend & Fischbach. Alliant qualité de construction et choix de matériaux durables, cette résidence assure un confort optimal et des finitions de haute qualité, offrant ainsi un investissement pérenne. Description de l’appartement : Cet appartement bien agencé et lumineux offre une surface habitable agréable et fonctionnelle, parfaitement pensée pour le confort des occupants. - Espace de vie : Un séjour avec cuisine ouverte et hall d'entrée de ± 48 m², créant un espace convivial et chaleureux, idéal pour recevoir famille et amis. - Chambres : Deux chambres, l'une de ± 14 m² et l'autre de ± 10,5 m², idéales pour des enfants, un bureau ou une chambre d’amis. - Salle de bains : Une salle de bains moderne de ± 8,5 m², offrant un espace fonctionnel et bien équipé. - Toilette séparée : Une toilette de ± 1,5 m² pour plus de confort et de commodité. - Débarras : Un espace de rangement pratique de ± 2 m². - Balcon : Un balcon spacieux de ± 11 m², parfait pour profiter des beaux jours et pour créer un coin de détente extérieur. Un emplacement stratégique et attractif à Bascharage Située à Bascharage, cette résidence bénéficie d’un cadre de vie agréable et d’une proximité immédiate avec la frontière belge et française, offrant un accès rapide aux grands axes pour les frontaliers. La commune, bien desservie par les transports en commun, dispose également de toutes les infrastructures nécessaires : commerces, écoles et installations sportives. Ce quartier paisible mais dynamique est parfait pour une vie de famille épanouissante. Un investissement intelligent Que vous soyez primo-accédant ou investisseur, cet appartement représente une opportunité unique : une propriété moderne, idéalement située et de grande qualité, avec la signature Arend & Fischbach, gage d'une valeur sûre et durable. Ne manquez pas l'occasion de découvrir ce bien et de vous laisser séduire par ses nombreux atouts. Contactez-nous dès aujourd'hui pour obtenir plus d’informations. Contacts de l'agence LA Immo : Téléphone : +352 621 65 44 44 Email : info@la-immo.lu Site web : la-immo.luVoir toutDemander plus d'infosRéf atHome 8622116Réf Agence DB-APP-IRM-1-02",LA IMMO S.a.r.l.,+352 621 65 44 44,info@la-immo.lu
https://www.athome.lu/vente/?tr=buy&page=247,4990000,,https://i1.static.athome.eu/images/annonces2/image_//05/d6/77/e5696ec5aa4ffe01c0361053e2a90445_1.jpg,Luxembourg-Gare,,,,,124524624724824,tradimmo@pt.lu
https://www.athome.lu/vente/appartement/erpeldange-sur-sure/id-8648107.html,1163790,,https://i1.static.athome.eu/images/annonces2/image_/ba/5f/38/bad7ab73aee415353f19a0720a5f6caf56743231.jpg,Erpeldange-sur-Sûre,127,,"DescriptionLA Immo vous propose la nouvelle Résidence «HEIRENSBIERG » avec 29 unités (20 appartements et 9 studios) en construction à Erpeldange-sur-Sûre. Le Lot B-2-12 de 127 m2 est situé au 2e étage et se compose comme suit: Hall d'entrée, séjour/cuisine, 3 chambres, 1 salle de douche, WC séparé, débarras, grande terrasse, cave et 1 parking à l’intérieur de la résidence. Pour plus d'informations veuillez nous contacter par e-mail: info@la-immo.lu ou par téléphone au +352 621 65 44 44Demander plus d'infosRéf atHome 8648107Réf Agence DB2-APP-HEI-B-2-12",LA IMMO S.a.r.l.,+352 621 65 44 44,info@la-immo.lu
https://www.athome.lu/vente/?tr=buy&page=248,591942,,https://i1.static.athome.eu/images/annonces2/image_//20/f3/18/088138d18975615398034761807fc8a32cedb233.jpg,Bascharage,,,Book your private bedroom in a fully furnished coliving space in Luxembourg. Everything is included.,,124624724824925,contact@grimmo.lu
https://www.athome.lu/vente/terrain/ehlerange/id-7985679.html,790000,,https://i1.static.athome.eu/images/annonces2/image_/f0/ad/97/34a511db0cccf80cedfdd8e72d84c01116c96888.png,Ehlerange,,,"DescriptionBeau terrain à bâtir en emplacement privilégié avec une orientation sud/sud-ouest inaltérable. Seul le terrain à bâtir est à vendre. Le projet de construction (2 maisons jumelées) a été soumis à la municipalité et peut être repris en accord avec l'architecte. Le terrain à bâtir est le dernier terrain du PAG de cette rue, il n'a donc ni voisin à droite ni à l'arrière. Le terrain a une largeur de 18 mètres et une longueur de 40 mètres. Il est classé comme HAB 1 C-2. Le centre d'Ehlerange n'est qu'à quelques centaines de mètres. Tous les transports en commun sont immédiatement accessibles, ainsi que toutes les écoles et les magasins. Le village dispose de restaurants, d'une maison relais, d'un centre culturel et d'une école primaire. Des options de shopping sont disponibles dans la ville voisine d'Esch/Alzette. Ehlerange est un petit village qui fait partie de la grande commune de Sanem et qui est adjacent à la ville d'Esch/Alzette. Dans quelques années, il y aura un tram qui reliera le village à la ville de Luxembourg.Voir toutDemander plus d'infosRéf atHome 7985679Réf Agence trad22043",Tradition Immobilière Sà.r.l.,129223330586581,support@athome.lu
https://www.athome.lu/vente/?tr=buy&page=249,796047,,https://i1.static.athome.eu/images/annonces2/image_//48/8e/28/088138d18975615398034761807fc8a32cedb233.jpg,Bascharage,,,"nouveau à Luxembourg , plus de 350 maisons et plans disponibles, à partir de 300.000€ clef en main TEL: 621188 126",,124724824925025,contact@grimmo.lu
https://www.athome.lu/vente/appartement/bascharage/id-8579105.html,592246,,https://i1.static.athome.eu/images/annonces2/image_/12/8e/28/af3a943d230f1afe991e9677baf9a98a700790c8.jpg,Bascharage,78,,"DescriptionRésidence Rischard – Charmant appartement au rez-de-chaussée de 77,57 m². avec terrasse de 11,53 m² et jardin privatif de 57 m². Il se compose de : • Hall d'entrée. • Toilettes séparées • Séjour lumineux avec coin cuisine et accès terrasse et jardin. • 2 Chambres à coucher. • Salle de douche. • Débarras. La Résidence Rischard, composée de quatorze appartements d'une à trois chambres, se distingue par son caractère innovant et convivial. Ce projet de construction en bois nouvelle génération, garantit un confort optimal grâce à l’utilisation de matériaux respectueux de l’environnement. Le bois non traité chimiquement, sans émanations, assure une excellente isolation thermique et acoustique. La structure, à la fois plus légère et dix fois plus résistante que le béton, permet de maintenir une température intérieure constante tout au long de l’année. Les matériaux utilisés sont également ""carbonégatifs"" et issus de productions locales. Située à Bascharage. la résidence bénéficie d’un environnement pratique et agréable avec toutes les commodités : supermarchés. restaurants. crèches. écoles. ainsi que de nombreuses infrastructures sportives et culturelles. La nature environnante est facilement accessible. offrant un cadre de vie équilibré. La livraison est prévue pour le quatrième trimestre 2026. Le prix inclut le taux de TVA super réduit de 3 %. La commission d’agence est à la charge du vendeur. Pour plus d'informations ou pour organiser une visite à votre convenance. contactez-nous au 54 54 27 ou par e-mail à contact@grimmo.lu.Voir toutDemander plus d'infosRéf atHome 8579105Réf Agence 85839288",GR IMMOTRUST,129223330586581,contact@grimmo.lu.Voir
https://www.athome.lu/vente/?tr=buy&page=250,615523,,https://i1.static.athome.eu/images/annonces2/image_//75/7c/f7/f38ae84956afe7b2da3ff9b84e6e070eb7669b23.jpg,Biwer,,,"Confiez-le à une équipe engagée et professionnelle, prête à bâtir avec vous le succès de demain.",,124824925025125,info@wiesen-piront.lu
https://www.athome.lu/vente/appartement/bascharage/id-8579205.html,871263,,https://i1.static.athome.eu/images/annonces2/image_/58/8e/28/4df761e2b3788f89c8341c7675848accf24f3f01.jpg,Bascharage,109,,"DescriptionRésidence Rischard – Superbe penthouse de 109,28 m² avec une spacieuse terrasse de 22,83 m². Il se compose de : • Hall d'entrée, • Trois chambres à coucher, • Séjour lumineux avec coin cuisine et accès à la terrasse, • 2 Salles de douche/bains, • Toilettes séparées, • Débarras. La Résidence Rischard, composée de quatorze appartements d'une à trois chambres, se distingue par son caractère innovant et convivial. Ce projet de construction en bois nouvelle génération, réalisé avec LEKO LABS, constructeur de renom, garantit un confort optimal grâce à l’utilisation de matériaux respectueux de l’environnement. Le bois non traité chimiquement, sans émanations, assure une excellente isolation thermique et acoustique. La structure, à la fois plus légère et dix fois plus résistante que le béton, permet de maintenir une température intérieure constante tout au long de l’année. Les matériaux utilisés sont également ""carbonégatifs"" et issus de productions locales. Située à Bascharage, la résidence bénéficie d’un environnement pratique et agréable avec toutes les commodités : supermarchés, restaurants, crèches, écoles, ainsi que de nombreuses infrastructures sportives et culturelles. La nature environnante est facilement accessible, offrant un cadre de vie équilibré. La livraison est prévue pour le quatrième trimestre 2026. Le prix inclut le taux de TVA super réduit de 3 %. La commission d’agence est à la charge du vendeur. Pour plus d'informations ou pour organiser une visite à votre convenance, contactez-nous au 54 54 27 ou par e-mail à contact@grimmo.lu.Voir toutDemander plus d'infosRéf atHome 8579205Réf Agence 85839804",GR IMMOTRUST,129223330586581,contact@grimmo.lu.Voir
https://www.athome.lu/vente/projet-neuf/lotissement/a-belleg-dudelange/id-8156510.html,969283,1627362,https://i1.static.athome.eu/images/annonces2/image_/e5/57/c7/e9935253f4966e96549b925f0f620fa7b30c0c8d.jpg,Dudelange,267,,"DescriptionWiesen-Piront vous propose: Son nouveau lotissement "" A BËLLEG"" au coeur de la ville de Dudelange accessible par la route de Luxembourg ainsi que par la rue Jean Simon. Ce projet résidentiel comprendra de magnifiques maisons unifamiliales ainsi que des résidences avec des appartements et commerces pour offrir un cadre de vie exceptionnel à ses futurs habitants. Connu pour son mélange d'industrie et de culture, Dudelange attire les familles et les investisseurs grâce à son économie florissante et sa communauté multiculturelle. Dudelange est idéale pour ceux qui travaillent dans la capitale mais préfèrent une ambiance de ville plus petite et moins frénétique. Le lotissement sera également doté d’espaces verts communs et d’une aire de jeu pour enfants, créant ainsi un environnement convivial et propice aux rencontres entre les résidents. En termes d’emplacement, le lotissement bénéficie d’une excellente accessibilité. Il sera bien desservi par les transports en commun, gare ferroviaire, permettant ainsi aux résidents de se déplacer facilement vers les principales villes voisines. De plus, les infrastructures locales telles que les écoles, les commerces et les services seront à proximité, facilitant ainsi la vie quotidienne. Tous nos projets de maisons sont personnalisables et modifiables en fonction de vos besoins et envies.Voir toutDemander plus d'infosRéf atHome 8156510Réf Agence 84277925",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/maison/dudelange/id-8753074.html,1127496,,https://i1.static.athome.eu/images/annonces2/image_/2b/f8/58/15efaab48b57c2437cbb4cdaf8297759391251fe.jpg,Dudelange,227,,"DescriptionCe bien se trouve dans ce LotissementWiesen-Piront vous propose : Belle maison unifamiliale moderne en future construction (NZEB – Bâtiment à consommation quasi nulle), située sur un terrain de 3,15 ares à Dudelange. Lot 34 – côté gauche. Caractéristiques – env. 227 m² de surface totale : • Rez-de-chaussée : Hall d’entrée, WC séparé, grand séjour avec cuisine ouverte avec accès terrasse et jardin, buanderie, réserve, garage pour une voiture. • Étage : Suite parentale avec dressing et salle de douche privative, 2 chambres, 2áµ‰ salle de bains. • Combles : local technique, grenier, hobby Atouts : • Pompe à chaleur • Haute efficacité énergétique (NZEB) Prix : 1.127.496.€ (TVA 3â€¯% incluse, non indexé)* *Sous réserve d’acceptation par l’Administration de l’Enregistrement. Plus d'informations : www.wiesenpiront.luVoir toutDemander plus d'infosRéf atHome 8753074Réf Agence Lot 34",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/maison/dudelange/id-8752984.html,1178207,,https://i1.static.athome.eu/images/annonces2/image_/85/f8/58/15efaab48b57c2437cbb4cdaf8297759391251fe.jpg,Dudelange,226,,"DescriptionCe bien se trouve dans ce LotissementWiesen-Piront vous propose : Belle maison unifamiliale moderne en future construction (NZEB – Bâtiment à consommation quasi nulle), située sur un terrain de 3,53 ares à Dudelange. Lot 32 – côté droit. Caractéristiques – env. 226 m² de surface totale : • Rez-de-chaussée : Hall d’entrée, WC séparé, grand séjour avec cuisine ouverte avec accès terrasse et jardin, bureau, réserve, garage pour une voiture. • Étage : Suite parentale avec dressing et salle de douche privative, 2 chambres, 2áµ‰ salle de bains, buanderie, débarras. • Combles : local technique, greniers Atouts : • Pompe à chaleur • Haute efficacité énergétique (NZEB) Prix : 1.178.207.€ (TVA 3â€¯% incluse, non indexé)* *Sous réserve d’acceptation par l’Administration de l’Enregistrement. Plus d'informations : www.wiesenpiront.luVoir toutDemander plus d'infosRéf atHome 8752984Réf Agence Lot 32",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/maison/dudelange/id-8753054.html,1037747,,https://i1.static.athome.eu/images/annonces2/image_/e9/f8/58/15efaab48b57c2437cbb4cdaf8297759391251fe.jpg,Dudelange,230,,"DescriptionCe bien se trouve dans ce LotissementWiesen-Piront vous propose : Belle maison unifamiliale moderne en future construction (NZEB – Bâtiment à consommation quasi nulle), située sur un terrain de 2,47 ares à Dudelange. Lot 33 – milieu. Caractéristiques – env. 230 m² de surface totale : • Rez-de-chaussée : Hall d’entrée, WC séparé, grand séjour avec cuisine ouverte avec accès terrasse et jardin, vestiaire, réserve, garage pour une voiture. • Étage : Suite parentale avec dressing et salle de douche privative, 2 chambres, 2áµ‰ salle de bains, buanderie. • Combles : local technique, greniers Atouts : • Pompe à chaleur • Haute efficacité énergétique (NZEB) Prix : 1.037.747.€ (TVA 3â€¯% incluse, non indexé)* *Sous réserve d’acceptation par l’Administration de l’Enregistrement. Plus d'informations : www.wiesenpiront.luVoir toutDemander plus d'infosRéf atHome 8753054Réf Agence Lot 33",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/maison/dudelange/id-8374106.html,1117280,,https://i1.static.athome.eu/images/annonces2/image_/a5/7c/f7/c29b844c3831c51671d7268c9ad3ab369b550cfa.jpg,Dudelange,190,,"DescriptionCe bien se trouve dans ce LotissementWiesen-Piront vous propose: Belle maison unifamiliale jumelée par garage, libre de 3 côtés (Côté: droit / Lot 23) en future construction à NZEB (Nearly Zero Energy Building) située sur un terrain de +/- 3,22 ares à Dudelange dans le nouveau lotissement "" A BELLEG"" *** Pompe à chaleur *** La maison est dotée d’une architecture moderne et dispose d’une surface totale de 190 m2. Le bien se compose comme suit: Au rez-de-chaussée se situent un garage qui peut accueillir une voiture, un local technique, une entrée, un WC séparé, une spacieuse cuisine donnant sur la salon avec accès à la terrasse et au jardin. L’étage se compose d’un hall de nuit, d'une suite parentale avec un dressing privatif, de 2 chambres à coucher, d'une pièce rangement, d'un WC séparé et d'une salle de bains. Prix: 1.117.280 € – 3% TVA incluse *) *** Prix non soumis à l’indexation *** *) sous condition d’acceptation par l’Administration de l’Enregistrement. Nous vous invitons à visiter le site dédié au lotissement : https://abelleg.lu/Voir toutDemander plus d'infosRéf atHome 8374106Réf Agence Lot 23",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/maison/dudelange/id-8709556.html,969283,,https://i1.static.athome.eu/images/annonces2/image_/4b/5e/48/c73fbc8b71581ddfd84fe8badec6c8cabe74dba7.jpg,Dudelange,225,,"DescriptionCe bien se trouve dans ce LotissementWiesen-Piront vous propose : Belle maison unifamiliale moderne en future construction (NZEB – Bâtiment à consommation quasi nulle), située sur un terrain de 2,57 ares à Dudelange. Lot 13 millieu-côté droit. Caractéristiques – env. 225 m² de surface totale : • Rez-de-chaussée : Hall d’entrée, WC séparé, grand séjour avec cuisine ouverte avec accès terrasse et jardin, local technique, réserve, garage pour une voiture. • Étage : Suite parentale avec dressing et salle de douche privative, 2 chambres, 2e salle de bains, une buanderie. • 2.Étage : grenier Atouts : • Pompe à chaleur • Haute efficacité énergétique (NZEB) Prix : 969.283.-â€¯€ (TVA 3% incluse, non indexé)* *Sous réserve d’acceptation par l’Administration de l’Enregistrement.Voir toutDemander plus d'infosRéf atHome 8709556Réf Agence Lot 13",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/projet-neuf/residence/leudelange/id-8475855.html,535782,1282670,https://i1.static.athome.eu/images/annonces2/image_/fc/45/18/ef56cae9e543ab7e077fc56a657b3caed95c2e74.jpg,Leudelange,134,,"DescriptionWiesen-Piront Constructions vous propose une nouvelle résidence à Leudelange, idéalement située, à proximité des transports, commerces et écoles. Découvrez cette nouvelle résidence haut de gamme, composée de 13 appartements de 1 à 3 chambres, allant de 53 à 139 m². Cette construction moderne offre des prestations exceptionnelles : Isolation thermique et acoustique de haute qualité (laine minérale de 22 cm, mousse résolique de 14 cm, doublage acoustique entre appartements). Finitions de qualité : carrelages à 80€/m² HTVA et parquet semi-massif dans les chambres (140€/m² TTC). Efficacité énergétique : pompe à chaleur, panneaux photovoltaïques, toiture végétalisée. Confort : châssis en ALU, ventilation individuelle, tapisserie et peinture incluses. Accessibilité conforme aux normes PMR. Chaque appartement dispose au minimum d'un parking au sous-sol et d'une cave privative. Classe énergétique A et prix fixes avec délais garantis. *** Prix non soumis à l'indexation *** En cas d'accord de l'Enregistrement la TVA super-réduite de 3% sera appliquée.Voir toutDemander plus d'infosRéf atHome 8475855Réf Agence Résidence DJOKO",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/leudelange/id-8444853.html,722548,,https://i1.static.athome.eu/images/annonces2/image_/5b/bd/08/03ed58cb0c32497f945e322a0f03af61e47049ec.jpg,Leudelange,74,,"DescriptionCe bien se trouve dans cette RésidenceWiesen-Piront vous propose en vente: Un appartement avec une chambre au 1er étage d'une nouvelle résidence à construire au coeur de Leudelange, avec un accès facile aux transports publics, aux commodités locales de la commune, magasins, restaurants, centres sportifs ainsi que l'école primaire. *** Site internet: residence-djoko.lu *** La résidence se distingue par sa classe de performance énergétique A et est conforme aux nouvelles normes PMR (personnes à mobilité réduite) L'appartement N°9 se situe au 1er étage de la résidence et dispose d'une surface totale de 74m2 et profite d'une terrasse de 6 m2. L'appartement se compose comme suit: - un hall d'entrée, - une salle de bains, - un WC séparé, - une chambre à coucher, - une buanderie privée, - une cuisine ouverte donnant sur le salon avec accès à la terrasse de 6 m2. De plus, le bien profite d’une cave privée et d'un emplacement de parking au sous-sol. Equipements techniques: - Chauffage: Pompe à chaleur, - Classe énergétique: A - Triple vitrage avec châssis de fenêtre en ALU, - Revêtement au sol: parquet + carrelage. Prix: 722.548€ TTC (3% & 17% TVA incluse) Début de la construction en septembre 2025.Voir toutDemander plus d'infosRéf atHome 8444853Réf Agence Lot 9",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/leudelange/id-8444857.html,535782,,https://i1.static.athome.eu/images/annonces2/image_/9b/bd/08/1e43f38648fb6a9404739632dbd7461ab1ae1c25.jpg,Leudelange,53,,"DescriptionCe bien se trouve dans cette RésidenceWiesen-Piront vous propose en vente: Un appartement avec une chambre au 1er étage d'une nouvelle résidence à construire au coeur de Leudelange, avec un accès facile aux transports publics, aux commodités locales de la commune, magasins, restaurants, centres sportifs ainsi que l'école primaire. *** Site internet: residence-djoko.lu *** La résidence se distingue par sa classe de performance énergétique A et est conforme aux nouvelles normes PMR (personnes à mobilité réduite) L'appartement N°10 se situe au 1er étage de la résidence et dispose d'une surface totale de 53m2 et profite d'une terrasse de 8 m2. L'appartement se compose comme suit: - un hall d'entrée, - une salle de bains, - une chambre à coucher, - une buanderie privée, - une cuisine ouverte donnant sur le salon avec accès à la terrasse de 8 m2. De plus, le bien profite d’une cave privée et d'un emplacement de parking au sous-sol. Equipements techniques: - Chauffage: Pompe à chaleur, - Classe énergétique: A - Triple vitrage avec châssis de fenêtre en ALU, - Revêtement au sol: parquet + carrelage. Prix: 535.782€ TTC (3% & 17% TVA incluse) Début de la construction en septembre 2025. Acte garanti avant le 30 juin 2025 Signataire de la CharteVoir toutDemander plus d'infosRéf atHome 8444857Réf Agence Lot 10",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/leudelange/id-8444828.html,725068,,https://i1.static.athome.eu/images/annonces2/image_/c9/bd/08/1e43f38648fb6a9404739632dbd7461ab1ae1c25.jpg,Leudelange,74,,"DescriptionCe bien se trouve dans cette RésidenceWiesen-Piront vous propose en vente: Un appartement avec une chambre à coucher et jardin privatif au rez-de-chaussée d'une nouvelle résidence à construire au coeur de Leudelange, avec un accès facile aux transports publics, aux commodités locales de la commune, magasins, restaurants, centres sportifs ainsi que l'école primaire. *** Site internet: residence-djoko.lu *** La résidence se distingue par sa classe de performance énergétique A et est conforme aux nouvelles normes PMR (personnes à mobilité réduite) L'appartement N°4 se situe au rez-de-chaussée de la résidence et dispose d'une surface totale de 74m2 et profite d'une terrasse de 13 m2 et d'un jardin privatif de 20 m2. L'appartement se compose comme suit: - un hall d'entrée, - une salle de bains, - une chambre à coucher, - une buanderie privée, - une cuisine ouverte donnant sur le salon avec accès à la terrasse de 13 m2. De plus, le bien profite d’une cave privée et d'un emplacement de parking au sous-sol. Equipements techniques: - Chauffage: Pompe à chaleur, - Classe énergétique: A - Triple vitrage avec châssis de fenêtre en ALU, - Revêtement au sol: parquet + carrelage. Prix: 725.068€ TTC (3% & 17% TVA incluse) *) sous condition d’acceptation par l’Administration de l’Enregistrement. Début de la construction en septembre 2025.Voir toutDemander plus d'infosRéf atHome 8444828Réf Agence Lot 4",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/leudelange/id-8444843.html,1117660,,https://i1.static.athome.eu/images/annonces2/image_/ba/bd/08/1e43f38648fb6a9404739632dbd7461ab1ae1c25.jpg,Leudelange,117,,"DescriptionCe bien se trouve dans cette RésidenceWiesen-Piront vous propose en vente: Un appartement avec 2 chambres à coucher au 1er étage d'une nouvelle résidence à construire au coeur de Leudelange, avec un accès facile aux transports publics, aux commodités locales de la commune, magasins, restaurants, centres sportifs ainsi que l'école primaire. *** Site internet: residence-djoko.lu *** La résidence se distingue par sa classe de performance énergétique A et est conforme aux nouvelles normes PMR (personnes à mobilité réduite) L'appartement N°6 se situe au 1er étage de la résidence et dispose d'une surface totale de 117m2 et profite d'une terrasse de 19 m2. L'appartement se compose comme suit: - un hall d'entrée, - une salle de bains, - un WC séparé, - un débarras, - une chambre à coucher, - une buanderie privée, - une cuisine ouverte donnant sur le salon avec accès à la terrasse de 19 m2. De plus, le bien profite d’une cave privée et d'un emplacement de parking au sous-sol ainsi d'un emplacement extérieur. Equipements techniques: - Chauffage: Pompe à chaleur, - Classe énergétique: A - Triple vitrage avec châssis de fenêtre en ALU, - Revêtement au sol: parquet + carrelage. Prix: 1.117.660€ TTC (3% & 17% TVA incluse) *) sous condition d’acceptation par l’Administration de l’Enregistrement. Début de la construction en septembre 2025.Voir toutDemander plus d'infosRéf atHome 8444843Réf Agence Lot 6",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
https://www.athome.lu/vente/appartement/leudelange/id-8444800.html,1257400,,https://i1.static.athome.eu/images/annonces2/image_/08/bd/08/1e43f38648fb6a9404739632dbd7461ab1ae1c25.jpg,Leudelange,131,,"DescriptionCe bien se trouve dans cette RésidenceWiesen-Piront vous propose en vente: Un appartement avec 3 chambres à coucher et jardin privatif au rez-de-chaussée d'une nouvelle résidence à construire au coeur de Leudelange, avec un accès facile aux transports publics, aux commodités locales de la commune, magasins, restaurants, centres sportifs ainsi que l'école primaire. *** Site internet: residence-djoko.lu *** La résidence se distingue par sa classe de performance énergétique A et est conforme aux nouvelles normes PMR (personnes à mobilité réduite) L'appartement N°1 se situe au rez-de-chaussée de la résidence et dispose d'une surface totale de 131m2 et profite d'une terrasse de 29 m2 et d'un jardin privatif de 51 m2. L'appartement se compose comme suit: - un hall d'entrée, - 2 salles de bains, - 3 chambres à coucher, - une buanderie privée, - un WC séparé, - une cuisine ouverte donnant sur le salon avec accès à la terrasse de 29 m2. De plus, le bien profite d’une cave privée et de 2 emplacements de parking au sous-sol. Equipements techniques: - Chauffage: Pompe à chaleur, - Classe énergétique: A - Triple vitrage avec châssis de fenêtre en ALU, - Revêtement au sol: parquet + carrelage. Prix: 1.257.400€ TTC (3% & 17% TVA incluse) *) sous condition d’acceptation par l’Administration de l’Enregistrement. Début de la construction en septembre 2025.Voir toutDemander plus d'infosRéf atHome 8444800Réf Agence Lot 1",Wiesen-Piront Constructions SA,129223330586581,support@athome.lu
